driver_id,name,age,city,latitude,longitude,vehicle_type,rating,join_date,is_active,total_deliveries,avg_travel_time,avg_distance,on_time_rate,efficiency_score
DRV_0490,Jay Berger,39,Bangalore,12.936571,77.588623,Motorcycle,4.1,2022-01-02,True,91.0,23.593406593406595,8.182307692307692,0.9010989010989011,65.83818573244223
DRV_0491,Jeffery Boyd,35,Indore,22.701412,75.869897,Motorcycle,3.6,2020-10-19,True,92.0,23.67391304347826,7.911739130434783,0.9347826086956522,65.43496048985735
DRV_0492,Robert Campbell,24,Delhi,28.729234,77.142263,Motorcycle,3.4,2022-01-29,True,91.0,22.9010989010989,7.714835164835164,0.9340659340659341,65.43821685788642
DRV_0493,Angela Howard,33,Kolkata,22.589549,88.413687,Scooter,3.9,2023-12-28,True,100.0,24.93,7.797999999999999,0.89,63.032022029897725
DRV_0494,Christopher Wilson,26,Coimbatore,11.012442,76.916456,Bicycle,4.8,2022-10-22,False,0.0,0.0,0.0,0.0,49.2
DRV_0495,Nathan Larsen,36,Ahmedabad,23.000464,72.531758,Scooter,4.8,2021-11-14,True,112.0,26.285714285714285,7.9523214285714285,0.9017857142857143,65.7493284253119
DRV_0496,Mrs. Lori Stephens PhD,39,Surat,21.153787,72.86824,Motorcycle,3.4,2021-06-18,False,0.0,0.0,0.0,0.0,43.599999999999994
DRV_0497,Jennifer Cohen,22,Kolkata,22.582703,88.336929,Motorcycle,4.7,2024-02-09,True,85.0,23.811764705882354,8.825764705882353,0.9176470588235294,68.8285092794002
DRV_0498,Alexa Nguyen,46,Mumbai,19.109006,72.873091,Scooter,3.3,2022-09-20,True,94.0,22.861702127659573,7.864787234042553,0.9468085106382979,65.71812109747728
DRV_0499,Jessica Mendez,28,Pune,18.527411,73.894405,Motorcycle,4.9,2024-07-04,True,110.0,24.98181818181818,7.952636363636364,0.9454545454545454,69.74848723267291
DRV_0500,Robin Anderson,27,Ahmedabad,23.036184,72.6026,Motorcycle,4.7,2022-11-24,False,0.0,0.0,0.0,0.0,48.8
DRV_0501,Daniel Gardner,22,Kolkata,22.612792,88.36623,Scooter,4.2,2022-03-07,True,102.0,24.186274509803923,7.084705882352941,0.9607843137254902,68.57874454266366
DRV_0502,Kerry Fitzpatrick,39,Indore,22.714452,75.850711,Motorcycle,4.3,2021-09-27,True,75.0,24.506666666666668,7.7307999999999995,0.92,66.59166011014949
DRV_0503,Stephen Mccormick,37,Delhi,28.693144,77.124969,Motorcycle,3.2,2021-06-06,True,75.0,26.893333333333334,7.871866666666667,0.88,57.60031471282454
DRV_0504,Timothy Jackson,47,Ahmedabad,22.989639,72.53093,Motorcycle,3.9,2021-08-15,True,86.0,25.058139534883722,7.8860465116279075,0.8953488372093024,63.16033520575266
DRV_0505,Kristin Middleton,42,Mumbai,19.026174,72.887116,Scooter,3.1,2024-01-25,False,0.0,0.0,0.0,0.0,42.4
DRV_0506,Whitney Anderson,26,Lucknow,26.862511,80.917058,Motorcycle,3.5,2021-11-22,False,0.0,0.0,0.0,0.0,43.99999999999999
DRV_0507,Sandra Salazar,36,Surat,21.215054,72.868536,Motorcycle,4.5,2023-10-29,True,99.0,25.525252525252526,7.685757575757576,0.8888888888888888,64.73016554212462
DRV_0508,Jonathan Collier,28,Indore,22.683887,75.898676,Motorcycle,4.8,2023-03-30,True,91.0,24.10989010989011,8.062967032967034,0.9560439560439561,70.82466172694339
DRV_0509,Amanda Smith,39,Coimbatore,11.004562,76.952171,Bicycle,4.8,2024-09-09,True,84.0,24.916666666666668,7.845595238095238,0.9166666666666666,67.97983215316023
DRV_0510,Cathy Holt,20,Jaipur,26.960729,75.825089,Bicycle,4.6,2021-11-06,True,82.0,24.073170731707318,7.886585365853659,0.9146341463414634,67.99403964613997
DRV_0511,Karen Walters,34,Hyderabad,17.409315,78.498125,Motorcycle,4.6,2024-11-26,True,85.0,24.141176470588235,8.022705882352941,0.9294117647058824,68.65908270467904
DRV_0512,Ryan Jackson,50,Kolkata,22.597095,88.354454,Motorcycle,4.7,2020-07-09,True,85.0,25.08235294117647,7.721529411764706,0.9176470588235294,67.44895635673625
DRV_0513,Joseph Taylor,36,Bhopal,23.251972,77.416028,Scooter,3.7,2023-08-03,False,0.0,0.0,0.0,0.0,44.8
DRV_0514,Meagan Wright,24,Bhopal,23.272389,77.419628,Bicycle,4.2,2024-02-06,True,90.0,24.766666666666666,7.485777777777778,0.9333333333333333,66.57602937319696
DRV_0515,Jason Palmer,22,Bangalore,12.987678,77.573816,Scooter,4.5,2022-03-17,True,82.0,25.634146341463413,8.154512195121951,0.9390243902439024,67.11870814223485
DRV_0516,Nicole Harmon,39,Bangalore,12.993521,77.596459,Car,4.6,2020-06-27,True,105.0,25.35238095238095,8.329904761904762,0.9428571428571428,68.01627514892661
DRV_0517,Christopher Moyer,40,Lucknow,26.823803,80.904652,Scooter,4.9,2023-06-04,True,102.0,22.50980392156863,8.503725490196079,0.9607843137254902,73.1989879822897
DRV_0518,Karen Johnson,25,Ahmedabad,22.972666,72.535907,Motorcycle,3.3,2024-01-04,True,111.0,24.55855855855856,8.065855855855856,0.9459459459459459,63.83261530610075
DRV_0519,Shannon Green,35,Chandigarh,30.71225,76.7563,Scooter,4.7,2020-07-16,True,82.0,24.01219512195122,7.179512195121951,0.9146341463414634,68.46024447813322
DRV_0520,Erik Harding,38,Surat,21.20695,72.807616,Motorcycle,3.3,2023-03-18,True,115.0,24.295652173913044,7.979391304347826,0.9304347826086956,63.342510176854915
DRV_0521,Tamara Henderson,37,Indore,22.766212,75.842338,Motorcycle,4.6,2021-04-14,True,95.0,23.389473684210525,7.56242105263158,0.9263157894736842,69.32045219263739
DRV_0522,Matthew Moore,25,Chennai,13.048969,80.244138,Bicycle,4.7,2021-08-06,True,83.0,25.63855421686747,7.727710843373494,0.9397590361445783,67.95065454579925
DRV_0523,Anna Wilson,37,Ahmedabad,23.023286,72.619707,Bicycle,4.5,2024-10-29,True,88.0,23.704545454545453,8.25659090909091,0.9090909090909091,67.71711608611687
DRV_0524,Jennifer Reynolds,28,Mumbai,19.047167,72.919156,Motorcycle,3.6,2024-12-21,True,83.0,25.40963855421687,7.852168674698795,0.9036144578313253,61.99197292711365
DRV_0525,Robert Alvarez,37,Coimbatore,10.983831,76.961069,Motorcycle,4.1,2021-01-12,True,93.0,24.344086021505376,7.563870967741935,0.9354838709677419,66.742377097028
DRV_0526,Karen Estrada,31,Chennai,13.081763,80.292484,Scooter,3.3,2022-07-14,True,118.0,25.466101694915253,7.691101694915254,0.864406779661017,58.77028364160077
DRV_0527,Miranda Williams,38,Bhopal,23.283022,77.364874,Scooter,4.7,2023-01-03,True,94.0,25.5,8.509468085106382,0.925531914893617,67.3897350051057
DRV_0528,Richard Avila,26,Delhi,28.701622,77.114384,Scooter,4.1,2020-06-24,True,96.0,23.989583333333332,7.533124999999999,0.9479166666666666,67.74892145292421
DRV_0529,Christopher Welch,35,Surat,21.13424,72.801551,Motorcycle,4.5,2024-06-17,True,113.0,24.23008849557522,8.07575221238938,0.9469026548672567,69.0370901596541
DRV_0530,Gabriel Martinez,26,Indore,22.681742,75.868538,Scooter,4.6,2023-12-25,True,90.0,25.68888888888889,7.991444444444444,0.9,65.50805140309468
DRV_0531,Dan Hickman,27,Ahmedabad,23.062206,72.54591,Scooter,4.4,2021-02-13,True,99.0,25.575757575757574,8.118585858585858,0.898989898989899,64.78037972168579
DRV_0532,John Gordon,22,Bhopal,23.265566,77.367115,Scooter,4.5,2024-03-13,True,87.0,24.632183908045977,7.674942528735633,0.9540229885057471,68.95652803024137
DRV_0533,Tara Miller,35,Jaipur,26.945837,75.749695,Motorcycle,5.0,2022-06-10,True,90.0,25.466666666666665,7.646444444444444,0.9333333333333333,69.0159979019145
DRV_0534,Joshua Hall,25,Indore,22.673015,75.874483,Motorcycle,4.5,2024-06-29,True,85.0,24.8,7.774823529411765,0.9294117647058824,67.54375896700144
DRV_0535,Sheri Ramirez,25,Indore,22.682694,75.8474,Scooter,4.0,2021-02-27,True,91.0,24.978021978021978,7.955604395604396,0.9230769230769231,65.03372787715826
DRV_0536,Vanessa Carr,49,Coimbatore,10.993067,76.933342,Scooter,4.8,2021-10-13,True,106.0,25.30188679245283,6.927075471698113,0.9433962264150944,68.89805382776895
DRV_0537,Felicia Berry,32,Jaipur,26.888545,75.755166,Motorcycle,4.0,2022-08-13,True,69.0,25.666666666666668,8.20623188405797,0.8695652173913043,61.61044025587521
DRV_0538,Joshua Porter,43,Chandigarh,30.698052,76.753432,Scooter,4.8,2022-06-19,True,102.0,24.715686274509803,7.4850980392156865,0.9509803921568627,69.91373474645562
DRV_0539,Samuel Mcdonald,32,Coimbatore,11.006196,76.947536,Motorcycle,3.2,2024-07-04,True,96.0,27.395833333333332,8.34375,0.8541666666666666,55.76305402570154
DRV_0540,Meredith Brown,23,Jaipur,26.920054,75.833596,Scooter,4.1,2022-01-15,True,78.0,24.435897435897434,6.579871794871795,0.9102564102564102,65.38131896951724
DRV_0541,Brian Taylor,35,Indore,22.70717,75.875623,Motorcycle,3.5,2023-01-15,True,101.0,25.871287128712872,7.886534653465346,0.9207920792079208,61.94961478838679
DRV_0542,Deborah Pittman,24,Bhopal,23.251569,77.415953,Motorcycle,4.6,2022-07-17,True,93.0,24.967741935483872,7.529892473118279,0.9139784946236559,66.98996810571643
DRV_0543,Nina Bender,27,Bhopal,23.258819,77.46203,Scooter,4.9,2024-12-06,True,91.0,24.626373626373628,7.2324175824175825,0.9340659340659341,69.56498387529072
DRV_0544,Brian Ortega,41,Indore,22.768837,75.903716,Motorcycle,4.4,2024-12-03,False,0.0,0.0,0.0,0.0,47.6
DRV_0545,Brandon Cabrera,32,Lucknow,26.877597,80.945332,Motorcycle,4.8,2022-08-25,True,92.0,24.184782608695652,7.854239130434783,0.9456521739130435,70.22375739746177
DRV_0546,Joseph Martin,49,Bangalore,13.0047,77.603704,Motorcycle,3.4,2021-03-05,False,0.0,0.0,0.0,0.0,43.599999999999994
DRV_0547,Ashley Patel,36,Lucknow,26.848445,80.982656,Motorcycle,4.0,2020-06-04,True,105.0,23.476190476190474,8.176761904761904,0.9523809523809523,68.12955677943876
DRV_0548,Joseph Brown,31,Chennai,13.101243,80.222706,Motorcycle,4.6,2022-05-04,True,86.0,26.36046511627907,7.89,0.8953488372093024,64.54632316615739
DRV_0549,Kristen Lewis,32,Surat,21.144587,72.873539,Motorcycle,4.7,2023-07-13,True,83.0,24.46987951807229,7.014337349397591,0.9397590361445783,69.21955390405051
DRV_0550,Steven Porter,46,Indore,22.750136,75.906293,Motorcycle,4.8,2022-01-18,False,0.0,0.0,0.0,0.0,49.2
DRV_0551,David Jones,21,Chandigarh,30.686733,76.812854,Motorcycle,3.7,2021-01-20,True,89.0,25.662921348314608,7.511573033707865,0.8876404494382022,61.31826837224516
DRV_0552,Isaac Bryant,40,Bangalore,12.955108,77.614573,Motorcycle,3.4,2022-09-27,False,0.0,0.0,0.0,0.0,43.599999999999994
DRV_0553,George Lee,36,Bangalore,12.964445,77.59941,Motorcycle,3.7,2023-03-12,True,97.0,23.969072164948454,8.034639175257732,0.9381443298969072,65.6825748051295
DRV_0554,Maria Cox,29,Chandigarh,30.768841,76.806458,Bicycle,3.4,2022-09-21,True,99.0,25.171717171717173,8.04979797979798,0.9292929292929293,62.73422184075213
DRV_0555,Aaron Scott,33,Pune,18.497887,73.815052,Motorcycle,3.6,2024-06-17,False,0.0,0.0,0.0,0.0,44.39999999999999
DRV_0556,Diana Taylor,37,Delhi,28.661654,77.120387,Motorcycle,5.0,2023-07-25,True,77.0,23.844155844155843,7.302077922077922,0.961038961038961,72.16293541234533
DRV_0557,Carrie Landry,30,Delhi,28.720283,77.083236,Scooter,4.3,2022-10-03,True,88.0,24.443181818181817,7.534318181818182,0.9659090909090909,68.95604391674416
DRV_0558,Louis Hatfield,48,Chandigarh,30.713654,76.789589,Car,4.8,2022-06-15,False,0.0,0.0,0.0,0.0,49.2
DRV_0559,Mary Snyder,26,Lucknow,26.885889,80.934101,Motorcycle,4.9,2022-06-01,True,112.0,25.455357142857142,8.205089285714285,0.9196428571428571,67.94375351241993
DRV_0560,Cynthia Schmidt,41,Chandigarh,30.758651,76.777179,Motorcycle,4.4,2024-05-11,True,99.0,23.838383838383837,6.984141414141414,0.9393939393939394,68.6869513387216
DRV_0561,Erik Munoz,43,Indore,22.71934,75.876953,Motorcycle,4.6,2023-05-31,True,77.0,25.662337662337663,7.193246753246753,0.922077922077922,66.64077574667661
DRV_0562,Morgan Wiley,24,Pune,18.492705,73.87483,Motorcycle,4.6,2022-09-27,False,0.0,0.0,0.0,0.0,48.4
DRV_0563,Jason Alvarez,21,Indore,22.756473,75.813591,Bicycle,4.4,2021-12-05,False,0.0,0.0,0.0,0.0,47.6
DRV_0564,Lauren Jimenez,49,Chandigarh,30.77364,76.747345,Bicycle,3.9,2022-02-18,False,0.0,0.0,0.0,0.0,45.6
DRV_0565,Michael Green,39,Pune,18.502875,73.85039,Motorcycle,4.8,2023-09-21,True,101.0,24.019801980198018,7.9714851485148515,0.9405940594059405,70.14998091469258
DRV_0566,Mark Jones,39,Surat,21.139106,72.840256,Bicycle,3.8,2023-12-21,True,89.0,26.0,7.780786516853933,0.8876404494382022,61.35228210999036
DRV_0567,Stephen Zimmerman,43,Chandigarh,30.724527,76.770465,Motorcycle,3.1,2023-03-01,True,75.0,24.973333333333333,7.8369333333333335,0.92,61.28497246262785
DRV_0568,Heather Clark,31,Bhopal,23.23145,77.397822,Motorcycle,4.2,2023-03-10,True,100.0,24.31,7.9851,0.93,66.90519276160505
DRV_0569,Catherine Evans,20,Coimbatore,11.014264,76.971979,Motorcycle,3.3,2022-06-29,True,86.0,24.41860465116279,8.614883720930232,0.9651162790697675,64.94308821107715
DRV_0570,Sylvia Franklin,45,Delhi,28.704699,77.140954,Motorcycle,4.8,2020-09-25,True,77.0,23.532467532467532,8.22025974025974,0.935064935064935,70.40265257952119
DRV_0571,Andrew Robles,42,Ahmedabad,23.044377,72.580477,Bicycle,4.2,2021-12-27,True,92.0,26.315217391304348,7.986847826086956,0.8804347826086957,62.24974857181953
DRV_0572,Michael Smith,22,Coimbatore,10.990684,76.914097,Scooter,4.6,2020-08-24,False,0.0,0.0,0.0,0.0,48.4
DRV_0573,Jamie Parker,35,Coimbatore,10.999215,76.996984,Motorcycle,3.3,2023-10-24,True,86.0,24.825581395348838,8.590697674418605,0.9418604651162791,63.338418751029224
DRV_0574,Robert Banks,29,Bangalore,13.019495,77.64459,Scooter,4.0,2022-08-10,True,95.0,25.210526315789473,7.795684210526316,0.8842105263157894,62.83796430494017
DRV_0575,Tiffany Mccarthy,30,Jaipur,26.91532,75.804952,Scooter,3.9,2021-12-12,True,91.0,23.52747252747253,7.909780219780219,0.9560439560439561,67.85702700132283
DRV_0576,Victoria Price,30,Pune,18.537614,73.872777,Motorcycle,3.3,2021-10-09,True,88.0,22.15909090909091,7.387045454545454,0.9772727272727273,68.00419855518204
DRV_0577,Mrs. Joy Reeves MD,31,Pune,18.49008,73.847814,Bicycle,3.7,2024-07-04,True,103.0,23.902912621359224,7.739805825242719,0.941747572815534,65.93457028713726
DRV_0578,Susan Miller,44,Chennai,13.131742,80.245171,Motorcycle,3.1,2022-10-28,True,98.0,25.714285714285715,7.685102040816326,0.9183673469387755,60.39884391207308
DRV_0579,John Bullock,41,Kolkata,22.544535,88.377852,Motorcycle,3.5,2021-05-15,True,96.0,23.75,7.486666666666667,0.9479166666666666,65.60905127196433
DRV_0580,Richard Pittman,42,Coimbatore,11.024582,76.980525,Car,4.5,2022-01-08,False,0.0,0.0,0.0,0.0,48.0
DRV_0581,Bryan Cohen,29,Mumbai,19.085174,72.82884,Car,4.3,2022-01-10,True,81.0,23.901234567901234,7.718148148148147,0.9506172839506173,68.77987780594653
DRV_0582,Daniel Stone,45,Surat,21.182408,72.781443,Motorcycle,4.5,2020-08-19,True,94.0,25.127659574468087,7.218936170212767,0.9148936170212766,66.46209217068149
DRV_0583,Claudia Mitchell,33,Chandigarh,30.691967,76.731664,Motorcycle,3.4,2022-12-23,True,83.0,24.96385542168675,9.019036144578314,0.9036144578313253,61.675986084384746
DRV_0584,Crystal Spencer,42,Bhopal,23.216462,77.408187,Motorcycle,4.9,2023-12-28,True,90.0,25.644444444444446,8.027888888888889,0.8888888888888888,66.20075181396975
DRV_0585,Chelsey Rangel,30,Bhopal,23.254208,77.396828,Bicycle,3.8,2020-08-03,True,93.0,25.903225806451612,7.78989247311828,0.9139784946236559,62.77425784455555
DRV_0586,Theodore Hamilton,48,Hyderabad,17.43176,78.454184,Motorcycle,4.5,2023-05-04,True,116.0,23.905172413793103,7.91698275862069,0.9568965517241379,69.88956564204129
DRV_0587,Emma Pierce,30,Indore,22.752487,75.857884,Bicycle,3.1,2022-10-23,True,86.0,24.63953488372093,7.352209302325581,0.9534883720930233,63.32181581980861
DRV_0588,Casey Brown,20,Surat,21.134195,72.804176,Bicycle,3.7,2021-06-27,True,102.0,23.69607843137255,7.770588235294118,0.9509803921568627,66.62078338809954
DRV_0589,Cynthia Perkins,24,Coimbatore,11.035296,76.961592,Motorcycle,3.2,2024-05-25,True,91.0,23.87912087912088,8.63087912087912,0.945054945054945,64.12577100319035
DRV_0590,Wendy Morgan,30,Kolkata,22.532976,88.374568,Car,3.1,2021-01-05,True,83.0,26.048192771084338,7.964819277108434,0.9036144578313253,59.298656782914506
DRV_0591,Todd Spencer,39,Indore,22.756505,75.856668,Motorcycle,3.9,2023-07-05,True,96.0,25.375,8.702395833333332,0.875,61.79885916601102
DRV_0592,Alexis Vasquez,27,Ahmedabad,23.007415,72.538735,Bicycle,3.9,2022-12-01,True,96.0,24.84375,7.641041666666666,0.90625,63.93816876475217
DRV_0593,Kyle Torres,23,Indore,22.672707,75.868815,Motorcycle,3.1,2021-05-04,False,0.0,0.0,0.0,0.0,42.4
DRV_0594,Jacqueline Wright,42,Chandigarh,30.71203,76.731605,Motorcycle,3.0,2022-01-31,True,82.0,25.670731707317074,6.937682926829268,0.9390243902439024,61.0789852430389
DRV_0595,Craig Murillo,34,Pune,18.557928,73.826862,Motorcycle,3.9,2021-01-11,True,96.0,24.645833333333332,8.0978125,0.9583333333333334,66.75722528193025
DRV_0596,Ronald Kelly,38,Surat,21.139391,72.851519,Scooter,4.9,2020-11-12,True,116.0,24.129310344827587,7.707672413793103,0.9396551724137931,70.38413684581786
DRV_0597,Tracy Wolfe,29,Pune,18.472587,73.832272,Scooter,4.8,2022-05-01,True,90.0,24.7,8.558444444444444,0.9,67.38174665617625
DRV_0598,Randy Evans,39,Ahmedabad,23.039624,72.56737,Scooter,4.4,2022-07-30,True,89.0,26.01123595505618,8.34808988764045,0.9213483146067416,65.42547582634216
DRV_0599,Austin Sanford,47,Delhi,28.738983,77.075837,Scooter,4.8,2024-07-21,True,94.0,23.872340425531913,8.055,0.9574468085106383,71.15272611614243
DRV_0600,Grant Powers,24,Pune,18.497866,73.806709,Scooter,3.5,2024-04-12,True,93.0,26.322580645161292,7.761182795698924,0.8924731182795699,60.043670634417055
DRV_0601,Debra Garcia,23,Jaipur,26.911773,75.788661,Motorcycle,4.8,2023-06-28,True,93.0,24.096774193548388,7.678387096774194,0.9354838709677419,69.81089820055328
DRV_0602,Derrick Escobar,28,Chennai,13.082086,80.314948,Car,3.1,2022-06-20,True,95.0,23.74736842105263,7.188526315789473,0.9473684210526315,63.98449625243281
DRV_0603,Jonathan Key,39,Chennai,13.053485,80.221956,Motorcycle,5.0,2023-05-01,True,93.0,23.107526881720432,7.664086021505376,0.956989247311828,72.76025143185876
DRV_0604,Kenneth Garcia,49,Chandigarh,30.721655,76.770624,Car,4.6,2021-01-28,False,0.0,0.0,0.0,0.0,48.4
DRV_0605,Paula Ramirez,20,Surat,21.172749,72.861459,Bicycle,3.4,2023-03-18,False,0.0,0.0,0.0,0.0,43.599999999999994
DRV_0606,Jeffrey Stanley,21,Delhi,28.689658,77.141322,Scooter,4.8,2023-07-03,True,84.0,26.511904761904763,7.920595238095238,0.9047619047619048,65.65254954853697
DRV_0607,Mr. Kelly Nelson,24,Mumbai,19.12272,72.831622,Motorcycle,3.2,2024-07-17,True,82.0,25.097560975609756,7.28280487804878,0.926829268292683,61.891554566214424
DRV_0608,Anthony Hines,39,Delhi,28.681917,77.093821,Motorcycle,4.6,2020-12-22,True,91.0,24.296703296703296,8.205494505494507,0.9230769230769231,68.17347593397947
DRV_0609,Madison Reid,35,Hyderabad,17.408822,78.495707,Scooter,4.4,2022-02-15,True,96.0,23.541666666666668,7.365833333333334,0.96875,70.4769177812746
DRV_0610,Kathy Brown,35,Bhopal,23.248652,77.450617,Motorcycle,3.2,2020-10-13,True,93.0,24.193548387096776,7.403978494623656,0.946236559139785,63.843459133862936
DRV_0611,Wendy Holloway,46,Surat,21.157688,72.804438,Motorcycle,4.5,2020-11-26,True,90.0,24.833333333333332,6.868666666666666,0.9333333333333333,67.70364542355102
DRV_0612,Nicholas Sanchez,47,Chennai,13.066044,80.246901,Bicycle,3.1,2024-09-13,True,90.0,25.7,7.682333333333333,0.8666666666666667,57.82932074482034
DRV_0613,Terry Brown,28,Hyderabad,17.413107,78.519095,Motorcycle,4.6,2020-06-02,True,104.0,23.875,7.624326923076923,0.9423076923076923,69.59288264842947
DRV_0614,Jordan Craig,41,Surat,21.129459,72.825861,Motorcycle,3.5,2024-02-19,True,77.0,24.467532467532468,8.19064935064935,0.9090909090909091,62.888695883188404
DRV_0615,Anne Barrera,42,Kolkata,22.620669,88.3376,Scooter,4.9,2023-12-05,True,94.0,25.659574468085108,7.974255319148937,0.9468085106382979,69.08030533839998
DRV_0616,Katie Nelson,49,Hyderabad,17.415043,78.467152,Motorcycle,4.0,2021-07-13,True,86.0,27.61627906976744,8.291627906976744,0.8488372093023255,58.45723016119884
DRV_0617,Tiffany Craig,21,Indore,22.697725,75.86959,Car,4.1,2024-10-02,False,0.0,0.0,0.0,0.0,46.4
DRV_0618,Jordan Thomas,38,Coimbatore,11.031343,76.92399,Scooter,5.0,2022-06-18,True,95.0,23.94736842105263,8.556000000000001,0.9473684210526315,71.36734440349497
DRV_0619,Megan Poole,24,Hyderabad,17.39135,78.491073,Motorcycle,4.6,2023-04-30,True,104.0,23.778846153846153,8.455961538461539,0.9326923076923077,69.2165133450342
DRV_0620,Linda Mckenzie,32,Pune,18.530613,73.888954,Scooter,3.2,2020-11-11,True,96.0,23.645833333333332,8.4065625,0.9270833333333334,63.48048452661946
DRV_0621,William Wood,50,Delhi,28.697788,77.085006,Motorcycle,4.7,2021-08-23,True,84.0,24.964285714285715,6.988571428571428,0.9166666666666666,67.52812933198456
DRV_0622,Bobby Gonzales,28,Ahmedabad,23.012308,72.607943,Scooter,4.8,2020-07-11,True,100.0,25.33,7.2988,0.93,68.19771833202203
DRV_0623,Nathan Maldonado,34,Pune,18.556724,73.853072,Motorcycle,4.7,2023-07-01,True,95.0,24.768421052631577,7.535473684210526,0.9578947368421052,69.8021947078554
DRV_0624,Cindy White,26,Coimbatore,10.99362,76.991269,Motorcycle,4.2,2021-04-06,False,0.0,0.0,0.0,0.0,46.800000000000004
DRV_0625,Brandon Nelson,28,Bangalore,12.983925,77.550384,Scooter,3.6,2023-04-07,True,95.0,23.642105263157895,7.672631578947368,0.9263157894736842,65.04615512029484
DRV_0626,Robert Thomas,21,Bhopal,23.227182,77.453139,Bicycle,3.9,2024-09-02,True,91.0,23.35164835164835,7.552967032967033,0.945054945054945,67.49847917621324
DRV_0627,Melissa Brooks,50,Pune,18.49398,73.851717,Motorcycle,4.9,2022-11-06,True,91.0,24.373626373626372,7.727582417582418,0.9340659340659341,69.83940654153086
DRV_0628,Courtney Porter,31,Hyderabad,17.414822,78.491135,Motorcycle,4.0,2024-08-03,False,0.0,0.0,0.0,0.0,46.0
DRV_0629,Brooke Brewer,20,Indore,22.752177,75.807773,Car,3.6,2021-03-23,True,83.0,23.096385542168676,7.62566265060241,0.9397590361445783,66.31083768591282
DRV_0630,Stacey Hunt,23,Chennai,13.048139,80.273096,Motorcycle,4.1,2023-01-23,True,106.0,25.07547169811321,7.830566037735848,0.9245283018867925,65.40048988317028
DRV_0631,Donna Hall,48,Kolkata,22.56944,88.391631,Bicycle,4.2,2024-10-07,True,79.0,25.734177215189874,7.241772151898735,0.9113924050632911,64.42849943730144
DRV_0632,Christina Parsons,41,Bhopal,23.223457,77.38729,Scooter,3.7,2021-08-05,True,77.0,24.545454545454547,8.226233766233765,0.961038961038961,66.20149386412172
DRV_0633,Robert Rodriguez,50,Kolkata,22.573303,88.386706,Scooter,3.1,2021-03-09,True,86.0,24.430232558139537,7.959302325581396,0.9069767441860465,61.22348635939472
DRV_0634,Brian Chambers,41,Indore,22.685638,75.838781,Motorcycle,5.0,2022-12-19,True,99.0,24.04040404040404,7.048282828282828,0.9494949494949495,71.37265654181468
DRV_0635,Jason Lane,24,Bangalore,12.931814,77.605584,Car,4.5,2024-12-14,True,85.0,24.823529411764707,8.485882352941175,0.9411764705882353,68.10644698477346
DRV_0636,Juan Herrera,37,Lucknow,26.879227,80.947776,Motorcycle,3.3,2023-10-19,True,103.0,24.990291262135923,7.41747572815534,0.9514563106796117,63.639375768640235
DRV_0637,Tina Hart,34,Coimbatore,11.021344,76.943753,Motorcycle,4.5,2023-06-15,False,0.0,0.0,0.0,0.0,48.0
DRV_0638,Angela Frederick,27,Mumbai,19.04275,72.90997,Motorcycle,3.5,2022-08-15,True,100.0,25.07,8.3668,0.89,61.28001573564122
DRV_0639,Cody Arellano,47,Kolkata,22.556943,88.375236,Bicycle,3.1,2024-10-18,True,91.0,23.582417582417584,7.656593406593407,0.9230769230769231,62.94901825161463
DRV_0640,Robert Lee,48,Coimbatore,11.016778,76.923627,Scooter,4.9,2020-08-16,True,81.0,25.666666666666668,7.541728395061728,0.8888888888888888,66.17662383075444
DRV_0641,Mr. Lee Flores MD,21,Kolkata,22.616026,88.330988,Bicycle,3.4,2022-05-18,False,0.0,0.0,0.0,0.0,43.599999999999994
DRV_0642,Andrew Petty,36,Delhi,28.657547,77.111413,Motorcycle,4.7,2023-12-17,True,85.0,23.541176470588237,7.8383529411764705,0.9647058823529412,71.47524413384552
DRV_0643,James Vasquez DDS,48,Lucknow,26.887331,80.967787,Motorcycle,4.2,2022-01-11,True,102.0,26.068627450980394,7.883235294117648,0.9313725490196079,65.06437419971923
DRV_0644,Brandon Daugherty,24,Bhopal,23.293238,77.434054,Scooter,3.3,2023-11-08,True,86.0,24.802325581395348,7.790930232558139,0.9534883720930233,63.9450643148592
DRV_0645,Douglas Collier,32,Indore,22.682279,75.879569,Motorcycle,5.0,2021-09-03,False,0.0,0.0,0.0,0.0,50.0
DRV_0646,Jennifer Graham,32,Surat,21.203495,72.861997,Motorcycle,4.9,2020-11-14,True,80.0,23.5375,8.01825,0.925,70.29394177812746
DRV_0647,Maria Cooper,48,Indore,22.75336,75.900779,Car,3.5,2024-12-30,True,83.0,22.012048192771083,7.89289156626506,0.9759036144578314,68.89539590304571
DRV_0648,Anna Roberts,32,Jaipur,26.887059,75.767925,Scooter,4.0,2020-10-08,True,90.0,25.044444444444444,8.072888888888889,0.9444444444444444,66.02998513856106
DRV_0649,Timothy Weaver,32,Bangalore,12.988785,77.570499,Motorcycle,3.6,2023-03-28,True,88.0,24.977272727272727,8.286136363636363,0.9659090909090909,65.57614977469424
DRV_0650,Kelly Thompson DVM,22,Mumbai,19.056707,72.846899,Motorcycle,3.8,2024-09-14,True,87.0,26.057471264367816,8.06735632183908,0.9310344827586207,63.459583819419954
DRV_0651,Kimberly Contreras MD,46,Pune,18.500806,73.848801,Car,4.6,2020-12-16,True,77.0,25.38961038961039,7.411688311688312,0.8961038961038961,65.63819060561782
